,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,no,yes
652,19120,22127,01DPGXGYVJ5DYV5G9CTAPGPFES,"['crew', 'mercantile', 'scoopneck', 'tissue', 'tank', 'top', 'yes', 'customer-favorite', 'tissue', 'tank', 'back', 'made', 'supersoft', 'lightweight', 'tissue', 'cotton', 'finished', 'twisted', 'neckline', 'slightly', 'rounded', 'hem', 'year-round', 'must-have', 'made', 'bunch', 'color', 'feel', 'free', 'stock', 'shirts_tops', 'J.Crew']",01DPGXHB9ZFSN94Z8PD5HKAW80,dry_clean_only,no,1,0
562,16673,19313,01DPGXQK6X548ARKQT5J0JTZGS,"['le', 'vintage', 'jacket', 'waltham', 'way', 'soft', 'stretch', 'denim', 'gently', 'worn', 'fade', 'give', 'well-loved', 'look', 'classic', 'silhouette', 'button', 'front', 'patch', 'pocket', 'brushed', 'metal', 'hardware', 'slim', 'fit', 'jacket', 'coat', 'Frame']",01DPGXQK700B5HPV17D4E4SAVW,dry_clean_only,no,1,0
660,19248,22272,01DPGXQSJT1H02NA8AQ80XRFZX,"['scoopneck', 'ribbed', 'henley', 't-shirt', 'ultimate', 'tee', 'tucking', 'high-rise', 'denim', 'pant', 'flattering', 'slim', 'fit', 'henley', 'neckline', 'throwback-style', 'half', 'sleeve', 'plus', 'touch', 'stretch', 'super-flattering', 'finish', 'shirts_tops', 'J.Crew']",01DPGXQSJYXDHDECND5AKWJN1M,dry_clean_only,no,1,0
666,19374,22412,01DPGXRAZBHQYMCX47N55TP8PF,"['tall', 'asymmetrical', 'pencil', 'skirt', 'everyday', 'wool', 'new', 'favorite', 'pencil', 'skirt', 'made', 'stretch', 'wool', 'fabric', 'flattering', 'polished', 'mdash', 'mention', 'seasonless', 'thanks', 'midweight', 'asymmetrical', 'artful', 'pencil', 'skirt', 'exactly', 'work-to', 'wherever', 'wardrobe', 'missing', 'pro', 'tip', 'pair', 'blazer', 'everyday', 'wool', 'got', 'modern', 'spin', 'suit', 'suiting', 'J.Crew']",01DPGXRAZHDWAGWGNV54PQBM3X,dry_clean_only,yes,0,1
846,24095,27935,01DPGXYDAZCZ9RP3XKJSQ0KVCD,"['hatch', 'crew', 'balloon-sleeve', 'sweater-dress', 'teamed', 'hatch', 'nyc-based', 'brand', 'mamas-to', 'streamlined', 'capsule', 'collection', 'mdash', 'work', 'weekend', 'wherever', 'mdash', 'made', 'fit', 'bump', 'every', 'stage', 'supersoft', 'merino', 'wool', 'easy', 'midi-length', 'dress', 'day', 'want', 'look', 'polished', 'really', 'feel', 'like', 'whole', 'waistband', 'thing', 'dressesandjumpsuits', 'J.Crew']",01DPGXYJ15ERGWQWQ1RPTJ93YQ,dry_clean_only,no,1,0
844,24066,27900,01DPGY040VFPTZZH6W96WGM2Y8,"['classic', 'denim', 'jacket', 'black', 'wear-with', 'everything', 'layer', 'crafted', 'classic', 'denim', 'jacket', 'new', 'black', 'wash', 'look', 'get', 'better', 'time', 'coats_and_jackets', 'J.Crew']",01DPGY04100DDN6SY4A8J10AP2,dry_clean_only,no,1,0
634,18695,21649,01DPGY0R8DDN2CBV1632WKQS5S,"['midi', 'pencil', 'skirt', 'triangle', 'panel', 'raw-hem', 'denim', 'skirt', 'ending', 'knee', 'relaxed', 'wardrobe', 'essential', 'feature', 'triangle', 'panel', 'distressed', 'detailing', 'around', 'front', 'back', 'pocket', 'skirt', 'Frame']",01DPGY0R8HK5P3Y11NPJBP1HY0,dry_clean_only,no,1,0
794,22883,26539,01DPGY3FE50G4N6KR0NNF240WH,"['boyfriend', 'utility', 'shirt', 'men', 'military-inspired', 'button', 'designer', 'tailored', 'lady', 'thanks', 'slimmer', 'fit', 'super-flattering', 'shirts_tops', 'J.Crew']",01DPGY3FEAWT7A7HQGJERS4302,dry_clean_only,no,1,0
672,19547,22619,01DPGY5KVSBRAJWX5KRBS19KNE,"['silk', 'colorblock', 'yoke', 'dress', 'timeless', 'black', 'dress', 'hit', 'reset', 'button', 'cool', 'wardrobe', 'update', 'fluid', 'sleeve', 'pop', 'python', 'color-blocking', 'perfect', 'piece', 'toss', 'coat', 'evening', 'dress', 'Frame']",01DPGY5KVY3K2RNNHE1BQTPZH8,dry_clean_only,yes,0,1
920,26270,30480,01DPGYAT88AA3T3SW2RD6WSJ6W,"['point', 'sur', 'silk', 'tunic', 'block', 'print', 'point', 'sur', 'specializes', 'vintage-inspired', 'jean', 'modern', 'detail', 'mdash', 'kind', 'cool', 'never', 'go', 'style', 'like', 'pretty', 'silk', 'tunic', 'example', 'crafted', 'block', 'print', 'pattern', 'designed', 'in-house', 'added', 'elegant', 'detail', 'like', 'exaggerated', 'cuff', 'covered', 'button', 'well', 'high-low', 'hem', 'perfect', 'front-tucks', 'recommend', 'pairing', 'white', 'denim', 'summer', 'night', 'shirts_tops', 'J.Crew']",01DPGYAT8EP7WWRKSHBMMPZ6Z8,dry_clean_only,yes,0,1
506,14754,17154,01DPGYAW631JZ5B1CR95DRF000,"['banner', 'day', 'crew', 'banner', 'day', 'crewneck', 't-shirt', 'ojai', 'california-based', 'husband-and', 'wife', 'team', 'kate', 'ciepluch', 'grahm', 'sisson', 'first', 'got', 'idea', 'banner', 'day', 'grahm', 'mom', 'passed', 'well-loved', 'tee', 'longer', 'wore', 'two', 'worked', 'fashion', 'industry', 'decade', 'launched', 'plan', 'banner', 'day', 'way', 'bring', 'vibe', 'vintage', 't-shirt', 'comfy', 'soft', 'cotton', 'original', 'embroidered', 'artwork', 'heirloom-quality', 'hallmark', 'line', 'shirts_tops', 'J.Crew']",01DPGYAW683PFADZ6R5B05D2T3,dry_clean_only,no,1,0
1270,37927,43853,01DPGYVQ7AX94FV54MDNNVHNFH,"['alger', 'dickey', 'jacket', 'alger', 'dickey', 'jacket', 'classic', 'tweed', 'feature', 'metallic', 'threading', 'slightly', 'oversized', 'fit', 'relaxed', 'silhouette', 'make', 'perfect', 'day', 'want', 'look', 'pulled', 'together', 'yet', 'effortless', 'single', 'metal', 'crest', 'button', 'front', 'finish', 'jacket', 'signature', 'glamour', 'wear', 'jean', 'silk', 'top', 'instant', 'style', 'jacket', 'Veronica', 'Beard']",01DPGYVQ7E395XFJVJEQDKFDFF,dry_clean_only,yes,0,1
674,19583,22659,01DPGYWAK46NAERQ18HA7J2GE3,"['tiered', 'top', 'merino', 'wool', 'finished', 'flirty', 'shoulder', 'tie', 'tiered', 'ruffle', 'top', 'make', 'every', 'pair', 'short', 'pant', 'closet', 'better', 'sweater', 'J.Crew']",01DPGYWAK86DVWMJ0W9MF8XW6T,dry_clean_only,no,1,0
552,16364,18956,01DPGYXR5ZARH55CJSDJEYVRFZ,"['pocket', 'silk', 'blouse', 'clear', 'blue', 'multi', 'classic', 'button', 'front', 'blouse', 'elevated', 'elegant', 'silk', 'updated', 'split-notched', 'collar', 'vertical', 'stripe', 'front', 'flap', 'pocket', 'curved', 'hem', 'easy', 'fluid', 'fit', 'top', 'blouse', 'Frame']",01DPGYXR63ZGJY2SKJAFYHSNZN,dry_clean_only,yes,0,1
782,22622,26240,01DPGZ3RP1QSYS5N97PJRM0DYQ,"['popover', 'striped', 'crinkle', 'cotton', 'breezy', 'popover', 'perfect', 'throwing', 'bathing', 'suit', 'tucking', 'high-waisted', 'denim', 'short', 'plus', 'crafted', 'travel-friendly', 'fabric', 'yet', 'highly', 'breathable', 'slightly', 'sheer', 'crinkle', 'cotton', 'come', 'stylishly', 'pre-wrinkled', 'never', 'wonder', 'iron', 'going', 'shirts_tops', 'J.Crew']",01DPGZ3RP5374BQC1RQMGAQ5GC,dry_clean_only,no,1,0
768,22431,26017,01DPGZ5KNMJ5ESKJ7XFQQ19SS6,"['classic-fit', 'boy', 'shirt', 'crinkle', 'gingham', 'term', 'hands-down', 'closet', 'essential', 'relaxed', 'boy', 'shirt', 'rank', 'blue', 'jean', 'chino', 'little', 'black', 'dress', 'featuring', 'boyfriend-inspired', 'fit', 'tailored', 'especially', 'one', 'sport', 'one', 'favorite', 'print', 'gingham', 'href', 'http', 'hello', 'jcrew', 'com', 'april', 'style-hacks', 'episode', 'way', 'wear', 'watch', 'style', 'hack', 'video', 'shirts_tops', 'J.Crew']",01DPGZ5M7BYYFPPH11G9KWN4XZ,dry_clean_only,no,1,0
542,16141,18713,01DPGZC9EM91ZDK41SZ388T90T,"['le', 'high', 'flare', 'birkin', 'stripe', 'high-rise', 'flare', 'jean', 'put', 'decidedly', 'fresh', 'spin', 'silhouette', 'cut', 'ultra-soft', 'super-stretch', 'denim', 'striped', 'pair', 'form-fitting', 'hip', 'thigh', 'kicking', 'easy', 'flare', 'knee', 'style', 'bohemian', 'top', 'straw', 'bag', 'la', 'jane', 'birkin', 'jean', 'Frame']",01DPGZC9FN05DF85HE43BXTSQ1,dry_clean_only,no,1,0
336,10791,12530,01DPGZE12ES1F9BPJ3T1A6MH6A,"['stretch', 'piqu', 'sheath', 'dress', 'fluted', 'hem', 'took', 'structured', 'piqu', 'eacute', 'fabric', 'mdash', 'got', 'slightly', 'weightier', 'quality', 'make', 'superflattering', 'mdash', 'added', 'even', 'flattering', 'stretch', 'sleek', 'sheath', 'dress', 'pretty', 'fluted', 'hem', 'fit', 'well', 'look', 'great', 'dressesandjumpsuits', 'J.Crew']",01DPGZE5D37GHK26W0PC5GT9RV,dry_clean_only,no,1,0
680,19792,22908,01DPGZV8F2NCKWEQR38B27GTSY,"['slim', 'perfect', 't-shirt', 'stripe', 'perfect-fit', 't-shirt', 'love', 'longer', 'sleeve', 'even', 'well', 'perfect', 'href', 'http', 'www', 'jcrew', 'com', 'womens_feature', 'jcrewfitlabthetshirt', 'jsp', 'sidecar', 'true', 'see', 't-shirt', 'action', 'shirts_tops', 'J.Crew']",01DPGZV99BJX0JW3KQXRDTHBDS,dry_clean_only,no,1,0
676,19713,22814,01DPGZVW5Y4YR2ZETNPTJGDDT6,"['margot', 'cropped', 'sweater-blazer', 'slim-ly', 'tailored', 'knit', 'blazer', 'front-button', 'closure', 'toe', 'line', 'cardigan', 'jacket', 'mdash', 'making', 'completely', 'perfect', 'sweater', 'J.Crew']",01DPGZVW63PT32X78VA8TRC0ZQ,dry_clean_only,yes,0,1
684,19897,23023,01DPGZWS42TP4NJ1GGF50Z9DZF,"['matteo', 'dickey', 'jacket', 'matteo', 'dickey', 'jacket', 'offer', 'bold', 'elegance', 'sharp', 'tailoring', 'long', 'silhouette', 'faux', 'double-breasted', 'style', 'cut', 'close', 'waist', 'stretch-twill', 'fabrication', 'allows', 'flexible', 'fit', 'wear', 'standout', 'style', 'novelty', 'denim', 'chic', 'jogger', 'get', 'ready', 'room', 'jacket', 'Veronica', 'Beard']",01DPGZWS45HM84BDCKD7Z1E160,dry_clean_only,yes,0,1
788,22773,26421,01DPGZYK4P9EZAJF992R0BF5HT,"['button-detail', 'chunky', 'knit', 'pullover', 'sweater', 'chunky', 'knit', 'marled', 'hue', 'boatneck', 'sweater', 'make', 'cold-weather', 'go-to', 'bonus', 'slightly', 'relaxed', 'fit', 'mean', ""it'll"", 'drape', 'perfectly', 'tuck', 'front', 'high-waisted', 'pant', 'jean', 'sweater', 'J.Crew']",01DPGZYS9GFQGE8MMXXJW9DAA3,dry_clean_only,yes,0,1
540,15998,18558,01DPH00ZKQ0WWMKFQ4R48P2PT9,"['classic', 'silk', 'cami', 'classic', 'camisole', 'updated', 'beatnik', 'era-inspired', 'stripe', 'cool', 'minimalism', 'wear', 'pantsuit', 'top', 'Frame']",01DPH00ZKVJTM5HRQ1G1AA0S66,dry_clean_only,yes,0,1
686,19932,23065,01DPH05THF2P0H010GCEENXJQS,"['point', 'sur', 'wide-leg', 'full-length', 'pant', 'point', 'sur', 'inspired', 'original', 'collection', 'la-made', 'denim', 'kind', 'cool', 'never', 'go', 'style', 'wide', 'leg', 'pant', 'instance', 'by-popular', 'demand', 'update', 'bestselling', 'wide', 'leg', 'crop', 'full', 'length', 'silhouette', 'wide', 'leg', 'wide', 'longer', 'inseam', 'seasonless', 'touch', 'pant', 'J.Crew']",01DPH064XYQJPQ25MY8YAWGJV3,dry_clean_only,no,1,0
354,11221,13051,01DPH0AP70N5TRAXB35A704EQZ,"['sleeveless', 'tank', 'liberty', 'josephine', 'floral', 'cute', 'keyhole', 'back', 'flattering', 'shoulder-accentuating', 'cut', 'top', 'perfect', 'complement', 'dress-down', 'jean', 'dress-up', 'well', 'whatever', 'dress', 'bonus', 'print', 'come', 'liberty', 'london', 'british', 'print', 'house', 'known', 'mood-lifting', 'florals', 'since', 'shirts_tops', 'J.Crew']",01DPH0AP749NJGR2XW7BJN97PS,dry_clean_only,no,1,0
538,15575,18090,01DPH0BV5FW777ESN7N85CAHRF,"['silk', 'slip', 'dress', 'classic', 'slip', 'dress', 'get', 'update', 'enticing', 'python', 'pattern', 'layer', 'blazer', 'top', 'dinner', 'wear', 'alone', 'barely-there', 'sandal', 'evening', 'dress', 'Frame']",01DPH0BV5M2E2NSQVCNXCGAHP2,dry_clean_only,yes,0,1
502,14661,17041,01DPH0X7MM43DCK1T08DNR8AK2,"['denim', 'shirtdress', 'tie', 'belt', 'love', 'easy', 'belted', 'shirt', 'dress', 'slim-fitting', 'tee', 'fun', 'layered', 'look', 'dressesandjumpsuits', 'J.Crew']",01DPH0X7MRW309KDWBTDP8P7FP,dry_clean_only,no,1,0
690,20021,23164,01DPH109KMXBB0KHPCT497ZWT8,"['le', 'original', 'jacket', 'crop', 'mended', 'reworked', 'raw-hem', 'crop', 'denim', 'jacket', 'crafted', 'turkish', 'cotton', 'feature', 'intricate', 'distressing', 'detail', 'breath', 'new', 'life', 'wardrobe', 'essential', 'jacket', 'coat', 'Frame']",01DPH109KVZ589HEJV1NH9D4VE,dry_clean_only,no,1,0
710,20444,23644,01DPH11TKB7DV75ESR5VRYTRGV,"['sundry', 'je', 'ne', 'sais', 'quoi', 't-shirt', 'southern', 'california', 'meet', 'south', 'france', 'laid-back', 'collection', 'matthieu', 'leblan', 'french', 'designer', 'inspired', 'surf', 'culture', 'venice', 'beach', 'one', 'piece', 'made', 'usa', 'softest', 'fabric', 'focus', 'quality', 'color', 'mdash', 'like', 'soft', 't-shirt', 'embroidered', 'word', 'quot', 'je', 'ne', 'sais', 'quoi', 'quot', 'shirts_tops', 'J.Crew']",01DPH11TKFGCM7A56XKHDR9WF8,dry_clean_only,no,1,0
796,22915,26573,01DPH12QP3FMHKSSYXST43BENF,"['tweed', 'pencil', 'skirt', 'fringe', 'partnered', 'fabric', 'house', 'southwest', 'france', 'make', 'custom', 'trim', 'hem', 'polished', 'tweed', 'pencil', 'skirt', 'even', 'better', 'also', 'designed', 'matching', 'jacket', 'outfit', 'potential', 'skirt', 'J.Crew']",01DPH12X135NYGV8ANMTABT5P6,dry_clean_only,yes,0,1
356,11243,13076,01DPH134V7QPAP0YX0DNH7HCVR,"['pencil', 'skirt', 'four-season', 'stretch', 'asked', 'answered', 'original', 'pencil', 'skirt', 'silhouette', 'come', 'four-season', 'stretch', 'made', 'famous', 'best-selling', 'cameron', 'pant', 'meaning', 'worn', 'spring', 'summer', 'fall', 'winter', 'instant', 'wardrobe', 'go-to', 'pair', 'regent', 'blazer', 'four-season', 'stretch', 'call', 'quot', 'hookup', 'quot', 'skirt', 'J.Crew']",01DPH13C4CJ8DFCEW1ZNTGS1R6,dry_clean_only,no,1,0
692,20112,23277,01DPH13FQYPM9ECTXSY7RNM3XX,"['cropped', 't-shirt', 'slub', 'cotton', 'cool', 'cropped', 'tee', 'exactly', 'high-rise', 'jean', 'looking', 'plus', 'crafted', 'environmentally', 'friendly', 'fabric', 'incorporates', 'recycled', 'poly', 'mdash', 'two', 'plastic', 'bottle', 'recycled', 'tee', 'shirts_tops', 'J.Crew']",01DPH13FR2NERMV02NXATDJHFS,dry_clean_only,no,1,0
712,20503,23708,01DPH13KHP5JFG6XTGYD26PTJN,"['le', 'high', 'skinny', 'classic', 'inspired', 'high-rise', 'contemporary', 'skinny', 'silhouette', 'crafted', 'premium', 'dark', 'denim', 'super', 'stretch', 'strong', 'recovery', 'jean', 'Frame']",01DPH13KHSQKJY6QTXG7GRDFRK,dry_clean_only,no,1,0
696,20195,23367,01DPH17D2RWCTGJ1JWG3B46A9T,"['turtleneck', 'sweater', 'side', 'slit', 'supersoft', 'yarn', 'turtleneck', 'sweater', 'thanks', 'flattering', 'fit', 'cool', 'slit', 'side', 'magical', 'mixture', 'merino', 'wool', 'alpaca', 'stretch', 'make', 'style', 'super', 'soft', 'hence', 'name', 'sweater', 'J.Crew']",01DPH17PK7ZY6V05KDKSNFZFA1,dry_clean_only,yes,0,1
706,20377,23571,01DPH1AZ24YK4ZEM905R1XYZ00,"['puff-sleeve', 'top', 'one', 'favorite', 'silhouette', 'season', 'feminine', 'puff', 'sleeve', 'box', 'pleat', 'back', 'easy', 'flattering', 'fit', 'love', 'tucked', 'high-waisted', 'denim', 'shirts_tops', 'J.Crew']",01DPH1AZ281RCDV6F2E6NCG2DB,dry_clean_only,no,1,0
596,17567,20333,01DPH1CDYFR91P3XT7YRER93KQ,"['square-neck', 'long-sleeve', 'top', 'brushstroke', 'floral', 'crepe', 'crafted', 'versatile', 'desk-to', 'dinner', 'drapey', 'fabric', 'top', 'flattering', 'square', 'neckline', 'elastic', 'bracelet', 'sleeve', 'push', 'need', 'get', 'business', 'plus', 'loved', 'crepe', 'brushstroke', 'floral', 'fabric', 'much', 'created', 'skirt', 'pant', 'match', 'shirts_tops', 'J.Crew']",01DPH1CDYK8R9VGSN0VEBRS7T0,dry_clean_only,no,1,0
714,20582,23799,01DPH1DEN9G2WM7WAMJMD0A9W4,"['tie-waist', 'shirtdress', 'stripe', 'took', 'classic', 'button-up', 'silhouette', 'turned', 'ultra-flattering', 'lightweight', 'shirtdress', 'worn', 'work', 'weekend', 'spring', 'winter', 'tights', 'underneath', 'strappy', 'sandal', 'dress', 'reach', 'mdash', 'complimented', 'mdash', 'time', 'time', 'dressesandjumpsuits', 'J.Crew']",01DPH1DENE48JJ0Z6KHDYQ1W8A,dry_clean_only,no,1,0
720,20762,24032,01DPH1DT2D77TS3X4QJF8SD17X,"['short', 'eyelet', 'tunic', 'organic', 'cotton', 'intricate', 'eyelet', 'detail', 'sleeve', 'embroidered', 'neckline', 'take', 'breezy', 'coverup', 'way', 'beyond', 'basic', 'feel-good', 'fact', 'organic', 'cotton', 'grown', 'without', 'toxic', 'chemical', 'gmos', 'genetically', 'modified', 'organism', 'mean', 'better', 'health', 'soil', 'ecosystem', 'people', 'farm', 'swimwear', 'J.Crew']",01DPH1DTRTGFEAR27VJ7YZN626,dry_clean_only,no,1,0
118,3669,4248,01DPH1EQGAW1S5C3XP0YEQ4J5N,"['cropped', 'long-sleeve', 'top', 'crepe', 'polished', 'modern', 'top', 'pair', 'perfectly', 'pencil', 'skirt', 'high-waisted', 'anything', 'else', 'new', 'wrinkle-resistant', 'crepe', 'fabric', 'texture', 'making', 'ideal', 'travel', 'wearing', 'repeatedly', 'suspect', 'pro', 'tip', 'pair', 'pant', 'pencil', 'skirt', 'crepe', 'got', 'modern', 'spin', 'suit', 'suiting', 'J.Crew']",01DPH1EQGFPRF4HCCQPBA1MFVB,dry_clean_only,no,1,0
724,20836,24118,01DPH1GQ33PHX8WG6C0RGSZDQQ,"['crew', 'essential', 't-shirt', 'specially', 'washed', 'softness', 'lightweight', 'essential', 't-shirt', 'feel', 'like', 'old', 'favorite', 'first', 'wear', 'aka', 'never', 'want', 'take', 'shirts_tops', 'J.Crew']",01DPH1HA2M5XSX0N35FXKNRHW1,dry_clean_only,no,1,0
496,14556,16924,01DPH1HNYT4T32YBDPFXVR7KVK,"['hatch', 'crew', 'trench-cape', 'teamed', 'hatch', 'nyc-based', 'brand', 'mamas-to', 'streamlined', 'capsule', 'collection', 'mdash', 'work', 'weekend', 'wherever', 'mdash', 'made', 'fit', 'bump', 'every', 'stage', 'crafted', 'water-resistant', 'cotton', 'easy', 'layer', 'feature', 'classic', 'trench', 'detail', 'like', 'horn', 'button', 'roomy', 'pocket', 'swingy', 'silhouette', 'best', 'part', 'look', 'equally', 'pulled', 'together', 'worn', 'open', 'mdash', 'show', 'pretty', 'pink', 'piping', 'inside', 'mdash', 'closed', 'coats_and_jackets', 'J.Crew']",01DPH1HNYYB7EX8VAR03KPPKX1,dry_clean_only,no,1,0
490,14336,16675,01DPH1J6F9GQBG1ZK19JFYCV51,"['curvy', 'toothpick', 'jean', 'dryden', 'wash', 'asked', 'curvier', 'fit', 'signature', 'toothpick', 'jean', 'worked', 'hard', 'nail', 'feature', 'nipped-in', 'waist', 'solve', 'dreaded', 'back', 'gap', 'problem', 'enough', 'room', 'cover', 'hip', 'thigh', 'bum', 'longer', 'rise', 'narrower', 'waist', 'contoured', 'waistband', 'mention', 'expertly', 'placed', 'back', 'pocket', 'make', 'look', 'even', 'better', 'behind', 'hourglass', 'shape', 'new', 'best', 'friend', 'plus', 'also', 'feature', 'perfecting', 'pocket', 'trade', 'much', 'front', 'pocket', 'hold', 'lift', 'really', 'comfortable', 'denim_jeans', 'J.Crew']",01DPH1J6FFDT60Y871XAJPM8KN,dry_clean_only,no,1,0
534,15500,18003,01DPH1KEJ4PV4B7YGDBJPG27B0,"['le', 'high', 'skinny', 'double', 'triangle', 'raw', 'classic', 'high-rise', 'skinny', 'jean', 'button-front', 'fly', 'triangular-shaped', 'raw', 'hem', 'cut', 'premium', 'stretch', 'denim', 'dark-blue', 'pair', 'designed', 'sit', 'small', 'waist', 'form-fitting', 'shape', 'end', 'ankle', 'jean', 'Frame']",01DPH1KEJACE98XKFBBQ328YY3,dry_clean_only,no,1,0
746,21342,24668,01DPH1M9S82969NC2TEYENQBZD,"['clean', 'collar', 'short', 'sleeve', 'classic', 'button-down', 'shirt', 'cut', 'relaxed', 'linen', 'blend', 'easy-chic', 'styling', 'cuffed', 'short', 'sleeve', 'modern', 'mandarin-style', 'collar', 'wear', 'repeat', 'light-wash', 'denim', 'loose', 'swimwear', 'holiday', 'top', 'blouse', 'Frame']",01DPH1M9SC40AAQDAZZX6J69YF,dry_clean_only,yes,0,1
748,21410,24748,01DPH1PR4M8WRX644JDE2M5GYX,"['smocked', 'ruffle', 'mini', 'skirt', 'textured', 'stripe', 'never', 'met', 'stripe', 'like', 'especially', 'vacation', 'stripe', 'like', 'laidback', 'mini', 'skirt', 'comfortable', 'smocked', 'waist', 'ruffled', 'hem', 'swimwear', 'J.Crew']",01DPH1PR4RATZY8XA8YY8H8VVW,dry_clean_only,no,1,0
480,14078,16391,01DPH1Q9NGT2S3SJ0W8H83HKBW,"['collection', 'floral', 'silk', 'jacquard', 'top', 'extra-special', 'top', 'silk', 'jacquard', 'meaning', 'flower', 'woven', 'straight', 'fabric', 'mdash', 'love', 'dramatic', 'ruffle', 'detail', 'sleeve', 'delicate', 'fabric', 'button', 'polished', 'cuff', 'tuck', 'one', 'favorite', 'wear-to', 'work', 'trouser', 'pair', 'black', 'jean', 'night', 'shirts_tops', 'J.Crew']",01DPH1Q9NN7QGFRKKV0VZ2EK6H,dry_clean_only,yes,0,1
324,10434,12114,01DPH1SQFHDA2X9BMJ81N0392Q,"['spaghetti-strap', 'ruffle', 'dress', 'liberty', 'favourite', 'flower', 'pretty', 'dress', 'ruffle-hem', 'back', 'smocking', 'ultimate', 'feminine', 'pick', 'everything', 'quot', 'dressy-ish', 'quot', 'spring', 'summer', 'plus', 'made', 'vintage', 'pattern', 'liberty', 'london', 'british', 'print', 'house', 'known', 'mood-lifting', 'florals', 'since', 'dressesandjumpsuits', 'J.Crew']",01DPH1SQFP5VG9QFNF6R151HRK,dry_clean_only,no,1,0
618,18188,21044,01DPKMJFK6ESTB74DTB2HSB1S1,"['eddy', 'top', 'button', 'collared', 'top', 'contrast', 'trim', 'button', 'closure', 'top', 'Reformation']",01DPKMJFKADMBS9VW7NQZFNJ84,dry_clean_only,no,1,0
750,21930,25403,01DPKNC8DRM7M7NHZPF1Q3C15C,"['pratt', 'skirt', 'look', 'great', 'gust', 'wind', 'high', 'rise', 'midi', 'length', 'skirt', 'slim', 'fitting', 'waist', 'center', 'back', 'zipper', 'pratt', 'pair', 'well', 'hart', 'sweater', 'skirt', 'Reformation']",01DPKNC8DV1V8QHPK959VWVR7E,dry_clean_only,yes,0,1
754,22105,25607,01DPKNEPTR8AS74Y4TYACBY9EH,"['lana', 'pant', 'wear', 'pant', 'pant', 'pant', 'high', 'rise', 'ankle', 'length', 'pant', 'center', 'front', 'zipper', 'lana', 'slim', 'fitting', 'throughout', 'pant', 'Reformation']",01DPKNEQ7HRG4B413D2DDVPYDB,dry_clean_only,yes,0,1
756,22140,25653,01DPKNFTZP5G0PEH660CN8VX7E,"['lilian', 'dress', 'easy', 'figure', 'midi', 'length', 'fit', 'flare', 'dress', 'scoop', 'neckline', 'short', 'sleeve', 'lilian', 'slim', 'fitting', 'bodice', 'easy', 'fitting', 'skirt', 'midi', 'dress', 'Reformation']",01DPKNFVNFKZHJW6V24TARPTP0,dry_clean_only,no,1,0
1138,32978,38174,01DPKNGXXET3Y43K6M4RAMN6MW,"['cadence', 'top', 'buttoned', 'hip', 'length', 'button', 'front', 'top', 'neckline', 'slightly', 'puffed', 'shoulder', 'loose', 'sleeve', 'cadence', 'pair', 'well', 'serena', 'high', 'skinny', 'jean', 'top', 'Reformation']",01DPKNGXXJVG29C1Y3KKH4ATY7,dry_clean_only,yes,0,1
762,22298,25854,01DPKNJ6J1NQPQ1D3DBKWK5ARS,"['rosamund', 'dress', 'let', 'dress', 'work', 'midi', 'length', 'dress', 'square', 'neckline', 'puffed', 'shoulder', 'sleeve', 'smocked', 'bodice', 'rosamund', 'slim', 'fitting', 'bodice', 'easy', 'fitting', 'skirt', 'midi', 'dress', 'Reformation']",01DPKNJ7BK20W8MS1RCV60TBM8,dry_clean_only,no,1,0
408,12527,14553,01DPKNJA2K022V3KP077611MKC,"['everett', 'pant', 'cold', 'put', 'pant', 'high', 'rise', 'zip', 'front', 'pant', 'straight', 'leg', 'side', 'pocket', 'one', 'button', 'closure', 'everett', 'pair', 'well', 'cashmere', 'wrap', 'sweater', 'pant', 'Reformation']",01DPKNJC7YPG5ZW45WYR3TTFNG,dry_clean_only,no,1,0
1046,29295,33964,01DS1AX8405W13W8XMQ3YN9WSH,"['belted', 'leather', 'pencil', 'midi', 'skirt', 'alberta', 'ferretti', 'leather', 'skirt', 'designed', 'high-rise', 'fit', 'knee-length', 'silhouette', 'mock', 'paperbag', 'waist', 'belted', 'thin', 'matching', 'belt', 'style', 'flattering', 'pencil', 'silhouette', 'tucked', 'blouse', 'patent', 'leather', 'pump', 'woman', 'clothing', 'skirt', 'Alberta', 'Ferretti']",01DS1AX847AQC91VK0EAAT4RYP,dry_clean_only,yes,0,1
