,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,coldweather,daytonight,nightout,vacation,weekend,work,workout
6638,49087,56915,01E605G94GXYVFVAVN0AXAFE43,"['lea', 'eyelet', 'lace', 'cotton', 'midi', 'dress', 'richly', 'detailed', 'band', 'lace', 'scalloped', 'trim', 'eyelet', 'dress', 'look', 'fresh', 'season', 'v-back', 'doubled', 'flutter', 'sleeve', 'tiered', 'skirt', 'Sea']",01E605G954MM149S6ST9216NNN,occasion,weekend,0,0,0,0,1,0,0
8285,60745,70893,01E605FGSM512CW41362W78J04,"['le', 'high', 'ankle', 'skinny', 'jean', 'high-rise', 'skinny', 'crafted', 'frame', 'super-stretchy', 'premium', 'denim', 'perfectly', 'contour', 'curve', 'Frame']",01E605FGT7FP84ZCTZKSB8N0HE,occasion,weekend,0,0,0,0,1,0,0
6619,48943,56739,01E605F23WYYTHAC8PN9P2DC4J,"['romi', 'stretch', 'linen', 'cotton', 'shirtdress', 'linen-and', 'cotton', 'blend', 'touch', 'stretch', 'denim', 'look', 'brings', 'easygoing', 'feel', 'utilitarian', 'vibe', 'minidress', 'plenty', 'pocket', 'A.L.C.']",01E605F24EPM42YBS78M74PSPE,occasion,daytonight,0,1,0,0,0,0,0
14533,100953,119441,01E605EX4V4GZZ90N5YWEJ2E4B,"['annalise', 'platform', 'sandal', 'well-cushioned', 'sandal', 'add', 'bit', 'edge', 'everyday', 'wear', 'snake-embossed', 'leather', 'ball-chain', 'trim', 'contrast', 'sawtooth', 'sole', 'Sam', 'Edelman']",01E605EX5K9K1FQ8T4E1NANWZ7,occasion,weekend,0,0,0,0,1,0,0
15002,103926,123160,01E605DP4MPKJR9HDZNYD2BJ5H,"['high', 'waist', 'skinny', 'jean', 'expand', 'jean', 'collection', 'faded', 'skinny', 'made', 'signature', 'stretch', 'denim', 'updated', 'exposed-button', 'fly', '7', 'For', 'All', 'Mankind®']",01E605DP58K3FVCZJ6RMKFAEYH,occasion,weekend,0,0,0,0,1,0,0
6553,48488,56194,01E605CF0HH8FR6WJM0SN21KQZ,"['lucy', 'pleat', 'detail', 'tiered', 'cotton', 'midi', 'dress', 'layered', 'pleat', 'subtly', 'flutter', 'seam', 'rosy', 'cotton', 'frock', 'designed', 'loose', 'flowy', 'fit', 'Sea']",01E605CF3CS20R0J3FYF9YD1WW,occasion,vacation,0,0,0,1,0,0,0
14529,100933,119418,01E605BVJ61V9R63FPQKNS4MVF,"['hilty', 'bootie', 'dramatically', 'pointed', 'toe', 'curved', 'vamp', 'distinguish', 'scene-stealing', 'bootie', 'Sam', 'Edelman']",01E605BVJQ8R1RSJQ2J1Y4YVCS,occasion,weekend,0,0,0,0,1,0,0
6294,46753,54192,01E605B7Z7GTGBG0N32ZW5ZVY1,"['milan', 'tie', 'dye', 'crop', 'sweatshirt', 'tie-dyed', 'hand', 'los', 'angeles', 'cropped', 'sweatshirt', 'made', 'heavyweight', 'cotton', 'french', 'terry', 'uniquely', 'cool', 'Cotton', 'Citizen']",01E605B7ZSTB3XTV4R4QTGMNA7,occasion,daytonight,0,1,0,0,0,0,0
15055,104273,123668,01E6058JZS0S84XJAJE37CWTJJ,"['nica', 'slim', 'denim', 'trucker', 'jacket', 'denim', 'trucker', 'jacket', 'take', 'slightly', 'slimmer', 'route', 'well-faded', 'version', 'ready', 'go', 'wherever', 'headed', 'Citizens', 'Of', 'Humanity']",01E6058K0DPM44NBQ4C6CR8MAY,occasion,weekend,0,0,0,0,1,0,0
6629,49025,56839,01E6057GT45XDJS0PWYNJ3EGQD,"['casey', 'floral', 'long', 'sleeve', 'silk', 'midi', 'dress', 'sheer', 'bishop', 'sleeve', 'enhance', 'light', 'floaty', 'look', 'silk', 'midi', 'featuring', 'colorful', 'floral', 'print', 'smocked', 'accent', 'mock', 'neck', 'waist', 'cuff', 'A.L.C.']",01E6057GTP9FK81V4P2EFBT65V,occasion,weekend,0,0,0,0,1,0,0
14713,102186,120979,01E6055WC1N608JMDTE8H31G6J,"['arlene', 'ruffle', 'tiered', 'midi', 'dress', 'ruffled', 'tier', 'bring', 'sweet', 'signature', 'flounce', 'blooming', 'floral', 'midi', 'dress', 'Ulla', 'Johnson']",01E6055WCMFEXZY16J312CQ35J,occasion,weekend,0,0,0,0,1,0,0
6850,50485,58615,01E605575SR1J7ENZ5FEJHZEAK,"['alosoft', 'momentum', 'legging', 'keep', 'fitness', 'momentum', 'going', 'tonal', 'legging', 'made', 'signature', 'alosoft', 'four-way', 'performance-stretch', 'jersey', 'sueded', 'feel', 'Alo']",01E605576CSTS0GPBBG0TK10ZB,occasion,workout,0,0,0,0,0,0,1
11047,77448,91000,01E6054KQXC8M5MBFKC8CH6Q4Y,"['sleeveless', 'stripe', 'shift', 'dress', 'light', 'lovely', 'linen', 'shift', 'styled', 'clever', 'stripe', 'making', 'perfect', 'choice', 'beyond', 'Theory']",01E6054KRG2REZT5BS0B4AG4G3,occasion,daytonight,0,1,0,0,0,0,0
10168,72169,84588,01E60549Z4CDCPXH6NR4BFB5N8,"['stripe', 'pima', 'cotton', 'tee', 'staple', 'top', 'lined', 'skinny', 'stripe', 'cut', 'soft', 'pima', 'cotton', 'styled', 'slightly', 'longer', 'sleeve', 'optimal', 'versatile', 'arm', 'coverage', 'Vince']",01E6054A1YQ9B9N4NFQRFNWHYV,occasion,daytonight,0,1,0,0,0,0,0
15197,105211,124835,01E6053Q152MJ8E8H6KZW1EYZ0,"['regal', 'pump', 'stylish', 'block', 'heel', 'provides', 'all-day', 'walkability', 'versatile', 'pump', 'done', 'blunt', 'pointed', 'toe', 'Sarto', 'By', 'Franco', 'Sarto']",01E6056BSANRQ62QK2WP56CCMP,occasion,work,0,0,0,0,0,1,0
11056,77511,91075,01E605330QMY8JWZ7ME0Q565Q4,"['diagonal', 'stripe', 'intarsia', 'silk', 'sweater', 'textured', 'ribbing', 'diagonal', 'stripe', 'set', 'elegant', 'geometry', 'pure', 'silk', 'sweater', 'warm', 'yet', 'lightweight', 'Theory']",01E605331AWGA7BVJHE98A74FJ,occasion,weekend,0,0,0,0,1,0,0
10136,71951,84328,01E6051PY9K5EQP2SN11EGDK5E,"['dolman', 'sleeve', 'long', 'sleeve', 'cashmere', 'blend', 'sweater', 'dress', 'underappreciated', 'classic', 'wool-and', 'cashmere', 'sweater-dress', 'feature', 'dolman-sleeve', 'silhouette', 'low-enough', 'cut', 'v-back', 'bit', 'allure', 'Vince']",01E6051PYYJHJRRHSZM2DM90E7,occasion,daytonight,0,1,0,0,0,0,0
10139,71957,84335,01E6050SJ63PXBDFSNGBCQDX6V,"['cotton', 'linen', 'top', 'slub', 'knit', 'top', 'made', 'breezy', 'cotton', 'linen', 'stay', 'laid-back', 'lane', 'flowy', 'fit', 'dolman', 'sleeve', 'Vince']",01E6050XBW2385KJG3EA7S8QBS,occasion,weekend,0,0,0,0,1,0,0
14712,102175,120964,01E6050G97RC9ZJ9CS19NTR9Y8,"['virgil', 'tie', 'waist', 'midi', 'skirt', 'jaunty', 'tie', 'whimsically', 'detail', 'denim', 'midi', 'dyed', 'lemony', 'hue', 'Ulla', 'Johnson']",01E6050G9RRHSJ5HHCMGAT7H61,occasion,weekend,0,0,0,0,1,0,0
6280,46649,54062,01E604ZRVHSDSD886HVB9N44SZ,"['gabriella', 'snake', 'embossed', 'slingback', 'pump', 'golden', 'cord', 'join', 'vamp', 'stretchy', 'slingback', 'strap', 'lending', 'light', 'airy', 'look', 'smart', 'snake-embossed', 'pump', 'setback', 'heel', 'By', 'Far']",01E604ZRW40GZRZQ2XB8GEHAKQ,occasion,weekend,0,0,0,0,1,0,0
8273,60679,70805,01E604ZDQ7P0H8B7TYZCYVCGGE,"['ali', 'high', 'waist', 'glen', 'plaid', 'crop', 'skinny', 'jean', 'classic', 'glen', 'plaid', 'emerges', 'foggy', 'grey', 'coloring', 'jean', 'constructed', 'stretch', 'denim', 'ultra-high', 'waist', 'trendy', 'cropped', 'hem', 'Frame']",01E604ZDQS0878V169S3R6VWC5,occasion,weekend,0,0,0,0,1,0,0
15005,103950,123200,01E604YNKHJ0HMQS176NRS24DR,"['high', 'waist', 'cut', 'hem', 'ankle', 'skinny', 'jean', 'dark-rinsed', 'skinny', 'deploy', 'cut', 'hem', 'dash', 'edge', 'look', 'cool', 'everything', '7', 'For', 'All', 'Mankind®']",01E604YNPGG389F9GRZF5K3TYM,occasion,weekend,0,0,0,0,1,0,0
6256,46461,53837,01E604Y6RE4ZNMF27H1AN22YMY,"['original', 'high', 'waist', 'loose', 'jean', 'done', 'take', 'loose', 'straight-leg', 'jean', 'recreates', 'whole', 'new', 'generation', 'high-waist', 'pair', 'made', 'nonstretch', 'cotton', 'denim', 'Re/Done']",01E604Y6S1VTR0W303HAJ843M1,occasion,daytonight,0,1,0,0,0,0,0
14553,101088,119596,01E604W7CPGNMFSEGXE5K5N8KD,"['mm', 'oversize', 'cat', 'eye', 'sunglass', 'bold', 'oversized', 'frame', 'put', 'contemporary-chic', 'spin', 'statement-making', 'cat-eye', 'sunglass', 'Sam', 'Edelman']",01E604W7FN7SNHY3S9WVA7D774,occasion,weekend,0,0,0,0,1,0,0
10939,76749,90125,01E604TV1YMKNNZA9AP1SQP39X,"['tomcat', 'heart', 'patch', 'high', 'waist', 'denim', 'short', 'darker-blue', 'heart', 'patch', 'used', 'sweetens', 'back', 'pocket', 'fraying', 'stretch-softened', 'cutoff', 'Mother']",01E604TV4C071M0Q2V9W712HTM,occasion,weekend,0,0,0,0,1,0,0
10174,72228,84656,01E604TP5D2ZEDED5FH4VWXV6J,"['ribbed', 'wrap', 'long', 'sleeve', 'wool', 'cashmere', 'midi', 'dress', 'indulge', 'luxe', 'softness', 'flattering', 'wrapped', 'midi', 'made', 'woolly', 'cashmere', 'blend', 'cozy', 'ribbing', 'slender', 'waist', 'tie', 'Vince']",01E604TP60MQGKW3H5PE8DKB09,occasion,weekend,0,0,0,0,1,0,0
14543,101029,119531,01E604SZWZTXECZTQ31XZ6EG7X,"['hazel', 'pointy', 'toe', 'pump', 'classic', 'stiletto', 'add', 'leg-lengthening', 'lift', 'timeless', 'appeal', 'elegant', 'pointy-toe', 'pump', 'Sam', 'Edelman']",01E604YFYCPQQ4DJPE9W1FYW8N,occasion,weekend,0,0,0,0,1,0,0
11897,83143,98147,01E604SKZN4RTQFTKF8HQS3C9P,"['zehra', 'studded', 'pump', 'pointy-toe', 'pump', 'get', 'touch', 'country-rock', 'detail', 'curvy', 'western', 'overlay', 'traced', 'nail-head', 'stud', 'Allsaints']",01E604SM082XP682ZMWFFVNP09,occasion,nightout,0,0,1,0,0,0,0
10909,76523,89799,01E604R3B68WZTJQ7R2V06BSMQ,"['pixie', 'roller', 'high', 'waist', 'crop', 'wide', 'leg', 'jean', 'anything', 'expected', 'vintage-inspired', 'high-waist', 'jean', 'cut', 'faded', 'stretch', 'denim', 'super-wide', 'leg', 'fraying', 'hem', 'Mother']",01E604R3DTQEDYSMJGCZZ10H4W,occasion,weekend,0,0,0,0,1,0,0
14985,103790,122955,01E604QSFNT2GENQ4RRMZ47G29,"['high', 'waist', 'crop', 'skinny', 'jean', 'want', 'wear', 'skinny', 'regular', ""they're"", 'made', 'soft', 'stretch', 'denim', 'perfectly', 'faded', 'feel', 'comfortable', 'day', '7', 'For', 'All', 'Mankind®']",01E604QSJM6ZH13AKX2NNREYPK,occasion,daytonight,0,1,0,0,0,0,0
11276,78987,92925,01E604QFQS6AEXWYTH4B6MWTGP,"['nina', 'stripe', 'silk', 'blouse', 'softer', 'relaxed', 'take', 'classic', 'striped', 'button-down', 'cut', 'light', 'drapey', 'silk', 'inverted', 'pleat', 'flowing', 'back', ""L'Agence""]",01E604QFRA5PTGKPPDMQH4KEYQ,occasion,weekend,0,0,0,0,1,0,0
8653,63189,73983,01E604Q15S77KTF5H9CHYTAZ8Z,"['leopard', 'print', 'ruched', 'mesh', 'top', 'loud', 'leopard', 'spot', 'deliver', 'roaring', 'style', 'supersleek', 'top', 'ruched', 'chest', 'softly', 'scrunched', 'texture', 'Ganni']",01E604Q1867VXCNHAVJ1SGDNYK,occasion,nightout,0,0,1,0,0,0,0
10928,76654,89988,01E604PW9ADTD71D6VECT7ET2X,"['patch', 'pocket', 'frayed', 'ankle', 'military', 'pant', 'military', 'pant', 'designed', 'weekend', 'pas', 'cut', 'soft', 'stretch', 'cotton', 'truly', 'relaxed', 'fit', 'frayed', 'ankle-grazing', 'finish', 'Mother']",01E604PW9WTQ2EQ4VD138QDPE8,occasion,weekend,0,0,0,0,1,0,0
8235,60458,70518,01E604NBBVYA5MA75MKCR1DP4W,"['le', 'sylvie', 'high', 'waist', 'kick', 'boot', 'jean', 'inspired', 'high-rise', 'silhouette', 'kicky', 'bootcut', 'jean', 'soft', 'stretchy', 'denim', 'feature', 'classic', 'black', 'wash', 'split', 'hem', 'Frame']",01E604NBCJMR8X7FHSEETKV9G6,occasion,weekend,0,0,0,0,1,0,0
11278,79001,92941,01E604KZ4PJ3DB4V1TJTBXRG90,"['aja', 'jersey', 'turtleneck', 'top', 'timeless', 'staple', 'every', 'wardrobe', 'need', 'slim-fitting', 'turtleneck', 'smooth', 'stretch', 'jersey', 'make', 'look', 'put', 'together', 'without', 'even', 'trying', ""L'Agence""]",01E604KZ580VPD6K52HT3HX16S,occasion,daytonight,0,1,0,0,0,0,0
7063,52421,60856,01E604KGNP7BPECS5SJWVY8YR4,"['marcenna', 'floral', 'satin', 'slipdress', 'come', 'vibrant', 'joy', 'flower-strewn', 'slipdress', 'cut', 'slippery', 'satin', 'Joie']",01E604KGP9N54TVG322RBXHFFV,occasion,daytonight,0,1,0,0,0,0,0
11362,79585,93713,01E604EFB5R2G81DR2SCMWDV2E,"['kay', 'cowl', 'neck', 'python', 'print', 'silk', 'tank', 'softly', 'draped', 'cowl', 'neck', 'slender', 'strap', 'striking', 'python', 'print', 'give', 'fluid', 'silk', 'cami', 'dynamic', 'edge', ""L'Agence""]",01E604EFBPEZHSFZSHTKC22CZW,occasion,nightout,0,0,1,0,0,0,0
10899,76447,89707,01E604DVT5EZ5ZX2Z48Z82QHA0,"['liberty', 'mix', 'floral', 'long', 'sleeve', 'scallop', 'blouse', 'J.Crew']",01E604DVTP2AN1WKQFGV2Y3FM0,occasion,vacation,0,0,0,1,0,0,0
10911,76531,89815,01E604DD89GM7V2FQZ36RBH5G4,"['dazzler', 'heart', 'patch', 'ankle', 'straight', 'leg', 'jean', 'dark-blue', 'heart', 'patch', 'used', 'sweetens', 'straight-leg', 'jean', 'behind', 'Mother']",01E604DDBDTQ9ZZWTEJX7FCKTZ,occasion,daytonight,0,1,0,0,0,0,0
8659,63236,74037,01E604CYPRRMV8RKSKFZV3000P,"['print', 'hobo', 'eye-catching', 'pattern', 'knotted', 'strap', 'make', 'spacious', 'hobo', 'bag', 'surefire', 'street-style', 'standout', 'Ganni']",01E604CYQBBKBXWCM1FWXDG7FZ,occasion,daytonight,0,1,0,0,0,0,0
14719,102244,121049,01E604CFZ5ZBBY6SH4BM30WK1Q,"['protea', 'drawstring', 'leather', 'bag', 'inspired', 'tropical', 'protea', 'flower', 'buttery', 'soft', 'lambskin-leather', 'bag', 'cinch', 'drawstring', 'subtly', 'mimic', 'cup', 'shape', 'namesake', 'bloom', 'Mansur', 'Gavriel']",01E604CFZREJB3MHRMZZG64DZY,occasion,weekend,0,0,0,0,1,0,0
6612,48896,56679,01E604BQV39JN57560RJ3SA7GF,"['crossover', 'ribbed', 'top', 'crossover', 'front', 'show', 'midriff', 'long', 'sleeve', 'keep', 'warm', 'movement-friendly', 'ribbed', 'top', 'Live', 'The', 'Process']",01E604BQVN9XHYAZ4H4FRS5Y7Y,occasion,workout,0,0,0,0,0,0,1
13557,94122,111456,01E604BJF6X2T98229B9670VV9,"['kira', 'jeweled', 'logo', 'leather', 'belt', 'belt', 'wrap', 'season', 'look', 'touch', 'glam', 'sparkle', 'feature', 'jeweled', 'buckle', 'shape', 'tory', 'iconic', 'double', 'logo', 'Tory', 'Burch']",01E604BJFR2DEKB8QJSK6XGCEX,occasion,daytonight,0,1,0,0,0,0,0
8237,60474,70538,01E604B4A3FSFVJDMRZ99BFMXA,"['le', 'skinny', 'raw', 'step', 'hem', 'jean', 'london-inspired', 'style', 'informs', 'pair', 'chic', 'go-to', 'jean', 'classic', 'skinny', 'cut', 'raw', 'step', 'hem', 'Frame']",01E604B4APCZK27PNM1F6K1VEM,occasion,weekend,0,0,0,0,1,0,0
15057,104286,123690,01E604AT58TX4ERPM1GFR9E0NZ,"['rocket', 'high', 'waist', 'skinny', 'jean', 'svelte', 'pair', 'lengthens', 'leg', 'two', 'way', 'flattering', 'high', 'waist', 'ankle-grazing', 'hem', 'boast', 'effortlessly', 'lived-in', 'look', 'first', 'wear', 'Citizens', 'Of', 'Humanity']",01E604AT5ZPEBR16JQQXYTS70Z,occasion,daytonight,0,1,0,0,0,0,0
15011,103989,123251,01E60494C50NGT7YTR9APF6NES,"['skinny', 'jean', 'clean', 'classic', 'skinny', 'jean', 'dark', 'stretch', 'denim', 'minimal', 'detailing', 'wardrobe', 'essential', 'go', 'everything', '7', 'For', 'All', 'Mankind®']",01E60494DYWR98JXQWKVDBJFP0,occasion,nightout,0,0,1,0,0,0,0
9254,67415,78885,01E6048HDP1BW8JFNER5ZAB28A,"['shirley', 'calfskin', 'leather', 'handbag', 'Staud']",01E6048HFVCXYEQPQTPBY16AQ7,occasion,daytonight,0,1,0,0,0,0,0
14541,100998,119499,01E60479XAWXR1ZF0RK4T65SJX,"['dori', 'pump', 'kitten', 'heel', 'impeccably', 'pointed', 'toe', 'make', 'pump', 'instant', 'classic', 'Sam', 'Edelman']",01E60479XW66NRTKC1EK4S0XCR,occasion,daytonight,0,1,0,0,0,0,0
10915,76562,89858,01E6046P71WV1BEFMBSWNYMQFF,"['insider', 'high', 'waist', 'crop', 'bootcut', 'faux', 'leather', 'pant', 'add', 'ultimate', 'cool-girl', 'twist', 'look', 'sleek', 'faux-leather', 'pant', 'cut', 'flattering', 'high', 'waist', 'figure-balancing', 'bootcut', 'silhouette', 'Mother']",01E6046PA0EEQQY6YRV5T1WZ3P,occasion,daytonight,0,1,0,0,0,0,0
6261,46509,53901,01E6046HTFGKMWWFQJ61Z723F6,"['original', 'power', 'stretch', 'high', 'waist', 'ankle', 'skinny', 'jean', 'known', 'repurposing', 'vintage', 'denim', 'heavily', 'faded', 'lack', 'stretch', 'done', 'made', 'jean', 'offer', 'dark', 'shade', 'comfy', 'fit', 'desire', 'Re/Done']",01E6046HV1EGXC0XN7JD1MRZF0,occasion,weekend,0,0,0,0,1,0,0
6296,46766,54208,01E6046CM30NFZ911KZ1G69YYS,"['callie', 'geo', 'print', 'wrap', 'dress', 'embroidered', 'geo', 'pattern', 'brings', 'modern', 'style', 'flattering', 'eyelet', 'wrap', 'dress', 'cinched', 'side', 'cuff', 'drapey', 'tie', 'Significant', 'Other']",01E6046CMK1EHFQSCVC1QXC6AZ,occasion,weekend,0,0,0,0,1,0,0
14691,102032,120773,01E60462RZQ5CSG8J1YXDMN5PQ,"['isadora', 'metallic', 'shibori', 'silk', 'blend', 'georgette', 'blouse', 'metallic', 'fleck', 'illuminate', 'earthy', 'shibori-dyed', 'pattern', 'fluttery', 'ruffled', 'top', 'Ulla', 'Johnson']",01E60462SJJFKVG5Q9JMAB3B6J,occasion,daytonight,0,1,0,0,0,0,0
13443,93317,110494,01E6045KYCFMCHGV76KYCB48QA,"['shrunken', 'sweatshirt', 'thrifting', 'countless', 'sweatshirt', 'designer', 'inspired', 'create', 'one', 'smaller', 'proportion', 'slightly', 'cropped', 'sleeve', 'The', 'Great.']",01E6045KYX2VK7J6VXB2CEX5ZP,occasion,weekend,0,0,0,0,1,0,0
14996,103861,123062,01E60435X797SBXN2EBP3Z60JA,"['alexa', 'crop', 'wide', 'leg', 'high', 'waist', 'jean', 'cropped', 'wide-leg', 'jean', 'super-high', 'waist', 'combine', 'retro', 'vibe', 'comfort', 'modern', 'stretch', 'denim', '7', 'For', 'All', 'Mankind®']",01E60435XXMK1K5CBHKTV1QCNF,occasion,weekend,0,0,0,0,1,0,0
8241,60504,70580,01E6041YYV77AKRDHVPKGTA862,"['le', 'skinny', 'de', 'jeanne', 'jean', 'whether', 'duty', 'svelte', 'skinny', 'jean', 'complete', 'look', 'modern', 'style', 'comfort', 'Frame']",01E6041YZFDQEKV2AT0BCMTGHQ,occasion,work,0,0,0,0,0,1,0
15034,104146,123482,01E6040K1PZXMSK7E68AG3X1GF,"['high', 'waist', 'straight', 'leg', 'jean', 'dusky', 'rinse', 'add', 'versatile', 'appeal', 'high-waisted', 'jean', 'made', 'right', 'usa', 'cut', 'old-school', 'straight-legged', 'silhouette', 'Citizens', 'Of', 'Humanity']",01E6040K32VQDK67AEENBK5K3D,occasion,daytonight,0,1,0,0,0,0,0
14036,97374,115250,01E6040DTQ51G83Y4KWY0BAV4B,"['shoulder', 'cover-up', 'dress', 'tied', 'waist', 'off-the', 'shoulder', 'neckline', 'add', 'comfort', 'breezy', 'cover-up', 'shift', 'put', 'carefree', 'mood', 'next', 'vacation', 'Tory', 'Burch']",01E6040DV9N7JE7JEGE7K9YJ15,occasion,vacation,0,0,0,1,0,0,0
9951,70978,83151,01E60409E0KNW71BM84J04S2BS,"['feeder', 'stripe', 'long', 'sleeve', 'pima', 'cotton', 'blend', 'top', 'stripe', 'always', 'smart', 'choice', 'show', 'softest', 'way', 'long-sleeve', 'tee', 'cut', 'pima', 'cotton', 'blend', 'Vince']",01E60409EJ594MSFVKGAND7QRP,occasion,weekend,0,0,0,0,1,0,0
10907,76507,89778,01E603XV7A3WEZ4DPSBBWW3VM8,"['looker', 'high', 'rise', 'skinny', 'jean', 'light', 'topstitching', 'copper', 'hardware', 'accent', 'faded', 'indigo', 'wash', 'american-made', 'high-rise', 'jean', 'cut', 'ultra-skinny', 'fit', 'Mother']",01E603XV7W7JKX9EY3RDR131R9,occasion,daytonight,0,1,0,0,0,0,0
15041,104186,123541,01E603X7C7DWR6R0XC991JBRBD,"['emannuelle', 'high', 'waist', 'slim', 'leg', 'bootcut', 'jean', 'give', 'look', 'groovy', 'kick', 'slim-leg', 'bootcut', 'jean', 'cut', 'sanded', 'whiskered', 'stretch', 'denim', 'Citizens', 'Of', 'Humanity']",01E603X7CY0WYJRQ4ERSZTNN02,occasion,weekend,0,0,0,0,1,0,0
6298,46783,54232,01E603WRN25R6RG30618ZVSD6P,"['milan', 'zip', 'ankle', 'jogger', 'pant', 'la-based', 'label', 'latest', 'crop', 'elevated', 'staple', 'drawstring-waist', 'jogger', 'sporty', 'zip', 'hem', 'crafted', 'well-weighted', 'cotton', 'french', 'terry', 'Cotton', 'Citizen']",01E603WRNMGB4K56VJ625Y9ED7,occasion,weekend,0,0,0,0,1,0,0
14041,97411,115296,01E603WKJYR2PB0NHC1FJ43TDV,"['lila', 'knee', 'high', 'boot', 'sleek', 'durable', 'textured', 'eel', 'leather', 'refines', 'knee-high', 'boot', 'finished', 'block', 'heel', 'pointed', 'toe', 'Tory', 'Burch']",01E603WKN01FH7SK2R01S66EQQ,occasion,daytonight,0,1,0,0,0,0,0
6304,46838,54304,01E603W04E6PGJ7H724RKWBY8S,"['voyager', 'wrap', 'minidress', 'pure', 'sophistication', 'occasion', 'lightweight', 'woven', 'minidress', 'feature', 'waist-sculpting', 'wrap', 'styling', 'kimono-inspired', 'bodice', 'dramatic', 'sleeve', 'Significant', 'Other']",01E603W0529X7PE0DE936NB760,occasion,nightout,0,0,1,0,0,0,0
8278,60704,70840,01E603T0KT8Q8Q69E6JTAX3Q9D,"['le', 'mini', 'boot', 'high', 'waist', 'jean', 'flattering', 'bootcut', 'jean', 'made', 'sustainable', 'version', 'frame', 'comfort-stretch', 'denim', 'woven', 'organic', 'cotton', 'recycled', 'fiber', 'Frame']",01E603T0MD674BTARCGFAK8KSF,occasion,daytonight,0,1,0,0,0,0,0
8239,60491,70565,01E603SVW1P8ZB1CD51DEWVEQ4,"['pch', 'leather', 'moto', 'jacket', 'plenty', 'buckle', 'zip', 'bring', 'edgy', 'shine', 'classically', 'styled', 'leather', 'moto', 'jacket', 'Frame']",01E603SVWKN87P8MV7NXCPKNED,occasion,daytonight,0,1,0,0,0,0,0
10881,76311,89532,01E603SQ98N83GFNQST068NSAS,"['frankie', 'stretch', 'twill', 'pant', 'favorite', 'wide-leg', 'pant', 'cut', 'twill', 'enough', 'structure', 'feel', 'polished', 'enough', 'stretch', 'make', 'fit', 'super-flattering', 'J.Crew']",01E603SQ9VFMEAB0AAVMVD6BJ2,occasion,daytonight,0,1,0,0,0,0,0
5994,44597,51682,01E603S8HDAQM7HKKYDYQQR9R9,"['two-tone', 'high', 'waist', 'wide', 'leg', 'jean', 'light-wash', 'cuff', 'raw', 'fraying', 'edge', 'create', 'cool', 'contrast', 'accentuating', 'wide-leg', 'silhouette', 'nonstretch-denim', 'jean', 'Simon', 'Miller']",01E603S8HZ3WT0BFCQ4BZCMKPA,occasion,weekend,0,0,0,0,1,0,0
6636,49071,56893,01E603QWC523KTPRC2PRNEB1HW,"['sidney', 'leopard', 'print', 'long', 'sleeve', 'silk', 'dress', 'dazzler', 'silk', 'dress', 'covered', 'wildly', 'stylish', 'leopard', 'spot', 'gathered', 'neckline', 'smocked', 'waist', 'fluttery', 'shark-bite', 'hem', 'A.L.C.']",01E603QWCPQ6QBBKPJBD2SFASW,occasion,nightout,0,0,1,0,0,0,0
14637,101667,120280,01E603QQDG01REDR19R2E9NSF4,"['kemala', 'midi', 'dress', 'speckled', 'pattern', 'softly', 'gathered', 'midi', 'dress', 'inspired', 'dutch', 'wax', 'print', 'japanese', 'shibori', 'technique', 'worldly', 'handcrafted', 'feel', 'Ulla', 'Johnson']",01E603QQE3915S7T076TWWZZKZ,occasion,weekend,0,0,0,0,1,0,0
14539,100985,119484,01E603QDR182E0Q8VM3Z27H2W8,"['kitten', 'ankle', 'skinny', 'jean', 'saturated', 'black', 'wash', 'add', 'lean', 'leggy', 'look', 'ankle-grazing', 'skinny', 'cut', 'fit', 'like', 'second', 'skin', 'soft', 'stretch', 'denim', 'Sam', 'Edelman']",01E603QDRNMWVFKMJEWCSVD3Z5,occasion,daytonight,0,1,0,0,0,0,0
6819,50258,58342,01E603PYZY8CBFB5C2WHPCZJJX,"['original', 'achilles', 'low', 'sneaker', 'Common', 'Projects']",01E603PZ0F6MRH8VX5H2ZGSFKN,occasion,daytonight,0,1,0,0,0,0,0
15059,104307,123719,01E603PBF1RG4KK6SC7FVEQT0F,"['astrid', 'denim', 'miniskirt', 'frayed', 'edge', 'give', 'dark-wash', 'denim', 'miniskirt', 'casual', 'worn', 'look', 'never', 'go', 'style', 'Citizens', 'Of', 'Humanity']",01E603PBFMP4RMXET7EWH6V4GM,occasion,weekend,0,0,0,0,1,0,0
14531,100944,119429,01E603MH881N3NE02PD9Z0SBCH,"['genesis', 'sandal', 'striking', 'slide', 'sandal', 'make', 'wave', 'thick', 'leather', 'strap', 'small', 'subtle', 'cutout', 'Sam', 'Edelman']",01E603MH8T381VBDH1GV4EPA4B,occasion,weekend,0,0,0,0,1,0,0
15045,104218,123590,01E603KX6Z5Y38D8SC3JCRAJPK,"['olivia', 'high', 'waist', 'slim', 'jean', 'super-high', 'rise', 'creates', 'flattering', 'look', 'ankle-cropped', 'jean', 'hug', 'figure', 'without', 'tight', 'Citizens', 'Of', 'Humanity']",01E603KX7HFG9F6N9DEG8515CN,occasion,weekend,0,0,0,0,1,0,0
